000000440006,0
000000440008,0
000000440009,0
000000440010,0
000000440011,0
000000440012,1
000000440014,1
000000440015,1
000000440016,1
000000440018,1
000000440021,1
000000440022,1
000000440025,0
000000440032,1
000000440035,0
000000440036,0
000000440037,0
000000440038,0
000000440040,0
000000440041,0
000000440042,1
000000440043,1
000000440045,1
000000440047,1
000000440048,1
000000440049,1
000000440050,1
000000440052,1
000000440054,0
000000440055,1
000000440056,0
000000440057,1
000000440059,1
000000490000,1
000000490001,1
000000490004,0
000000490006,1
000000490007,0
000000490007G,1
000000490011,1
000000490012,1
000000490013,1
000000490014,1
000000490015,1
000000490016,1
000000490017,1
000000490018,1
000000490019,1
000000490020,0
000000490021,0
000000490022,0
000000490023,0
000000490024,0
000000490025,1
000000490026,1
000000490029,1
000000499100,1
000000499101,0
000000499506,0
000000499507,0
000000499508,1
000000499509,1
000000499510,0
000000499513,1
000000499514,0
000000499564,0
000000499565,1
000000500001,1
000000500004,1
000000500005,1
000000500005G,1
000000500006,1
000000500007,1
000000500008,1
000000500011,1
000000500013,1
000000500016,1
000000500017,1
000000500018,0
000000500019,0
000000500021,0
000000500023,0
000000500025,0
000000500026,0
000000500027,0
000000500028,1
000000500029,1
000000500030,1
000000500032,0
000000500033,0
000000500034,0
000000500035,1
000000500037,0
000000500038,0
000000500039,1
000000500040,0
000000500041,1
000000500043,1
000000500045,0
000000500046,1
000000500047,0
000000510000,1
000000510001,0
000000510002,0
000000510003,0
000000510004,0
000000510005,0
000000510006,0
000000510008,0
000000510009,0
000000510010,0
000000510011,1
000000510012,0
000000510013,0
000000510014,0
000000510016,0
000000510017,0
000000510018,1
000000510019,0
000000510020,0
000000510021,0
000000510022,0
000000510023,1
000000510024,1
000000510025,1
000000510026,1
000000510027,0
000000510029,1
000000510031,1
000000510032,1
000000510034,1
000000510035,1
000000510036,1
000000510037,1
000000510039,1
000000510040,1
000000510041,1
000000510042,1
000000510043,1
000000510044,1
000000510045,0
000000510046,0
000000510047,0
000000510048,1
000000510049,1
000000510050,1
000000510056,1
000000510057,1
000000510062,1
000000510067,0
000000510068,1
000000510073,0
000000510074,1
000000519304,1
000000519308,1
000000519310,0
000000519311,1
000000519312,1
000000519811,1
000000520002,0
000000520003,1
000000520005,0
000000520008,1
000000520009,1
000000520010,1
000000520011,1
000000520014,1
000000520015,0
000000520018,1
000000520019,0
000000520020,1
000000520021,0
000000520022,0
000000520024,0
000000520027,1
000000520039,0
000000520045,1
000000520067,1
000000529304,1
000000529305,0
000000529306,0
000000529307,1
000000529312,0
000000529313,1
000000529791,1
000000530001,1
000000530002,1
000000530003,0
000000530004,0
000000530005,1
000000530006,0
000000530007,1
000000530009,1
000000530010,0
000000530011,1
000000530012G,0
000000530013,1
000000530014,1
000000530015,1
000000530016,0
000000530018,1
000000530021,0
000000530023,0
000000530025,0
000000530026,1
000000530027,0
000000530029,1
000000530031,1
000000530035G,1
000000530036G,1
000000530037G,1
000000530038G,0
000000530039G,0
000000530040G,0
000000530043,0
000000530044,1
000000530046G,1
000000530047G,0
000000530048G,1
000000530053,1
000000530054,0
000000530055,0
000000530058,1
000000530067,0
000000530068,1
000000539334,0
000000539335,1
000000539341,1
000000539344,0
000000539346,1
000000539366,0
000000539367,1
000000540001,1
000000540002,1
000000540003,1
000000540004,0
000000540005,0
000000540006,0
000000540014,1
000000540017,1
000000540018,1
000000540019,1
000000540022,1
000000540025,1
000000540026,0
000000540027,1
000000540029,1
000000540031,0
000000540032,0
000000540033,1
000000540034,1
000000540035,1
000000540036,1
000000540037,0
000000540038,0
000000540039,1
000000540040,1
000000540041,1
000000540042,1
000000540043,1
000000540044,1
000000540045,1
000000540050,1
000000540051,0
000000540052,1
000000540052G,0
000000540053,1
000000540060,1
000000540061,1
000000540062,1
000000540063,1
000000540064,0
000000540065,0
000000540066,0
000000540067,1
000000540068,0
000000540069,0
000000540070,0
000000540071,0
000000540072,0
000000540073,0
000000540074,0
000000540075,0
000000540076,1
000000540077,1
000000540078,1
000000540079,1
000000540081,1
000000540082,0
000000540087,1
000000540088,1
000000540089,1
000000540090,1
000000540091,1
000000540092,1
000000540093,1
000000540094,0
000000540095,0
000000540096,0
000000540097,0
000000540098,0
000000540100,0
000000540101,0
000000540105,1
000000540107,1
000000540108,1
000000540118,1
000000540119,1
000000540123,1
000000540124,1
000000549102,1
000000549103,0
000000549106,1
000000549107,1
000000550000,1
000000550001,0
000000550002,0
000000550003,0
000000550006,0
000000550009,1
000000550010,1
000000550011,1
000000550012,1
000000550013,1
000000550014,0
000000550015,1
000000550016,0
000000550017,0
000000550018,0
000000550019,0
000000550026,0
000000550027,1
000000550030,1
000000550032,0
000000550033,1
000000550035,0
000000550036,1
000000550039,1
000000550041,1
000000550042,1
000000550043,0
000000550044,0
000000550046,1
000000550047,1
000000550052,1
000000550054,1
000000550055,1
000000550058,1
000000550059,0
000000550062,1
000000550065,0
000000550066,0
000000550068,1
000000550069,1
000000550070,1
000000550071,1
000000550072,1
000000550073,1
000000550075,1
000000550077,1
000000550078,1
000000550080,1
000000550081,0
000000550083,0
000000550084,1
000000550092,0
000000550093,0
000000550096,1
000000550103,1
000000550104,0
000000550105,0
000000550110,0
000000550111,1
000000550115,0
000000550116,0
000000550117,0
000000550118,0
000000550125,0
000000550126,0
000000600001,1
000000600002,1
000000600003,1
000000600004,1
000000600005,1
000000600006,1
000000600007,0
000000600008,0
000000600009,1
000000600010,1
000000600012,1
000000600013,1
000000600021,0
000000600022,0
000000600034,0
000000600035,0
000000600037,1
000000600038,0
000000600039,1
000000600040,1
000000600042,1
000000600043,1
000000600044,1
000000600045,0
000000600047,0
000000600048,0
000000600049,1
000000600052,1
000000600053,1
000000600054,1
000000600055,0
000000600057,0
000000600058,0
000000600059,1
000000600060,1
000000600061,0
000000600064,1
000000600065,0
000000600068,1
000000600069,1
000000600070,0
000000600072,1
000000600074,1
000000600075,0
000000600076,0
000000600077,1
000000600078,0
000000600080,1
000000600081,0
000000600082,1
000000600085,0
000000600086,1
000000600088,1
000000600089,0
000000600090,1
000000600095,0
000000600096,0
000000600099,1
000000600100,1
000000600102,0
000000600103,1
000000600104,1
000000600106,0
000000600109,1
000000600110,1
000000600111,0
000000600114,0
000000600115,1
000000600118,0
000000600120,0
000000600122,1
000000600124,1
000000600125,0
000000600126,0
000000600127,1
000000609100,1
000000609101,1
000000609102,1
000000609103,1
000000609104,1
000000609105,1
000000610002,1
000000610005G,1
000000610007G,0
000000610008,1
000000610009,1
000000610011,1
000000610015,0
000000610016G,1
000000610017G,1
000000610018,0
000000610019G,1
000000610020,1
000000610021G,1
000000610023G,1
000000610024,0
000000610025G,1
000000610026G,1
000000610027,0
000000610029G,1
000000610033G,0
000000610034,0
000000610042G,1
000000610048G,0
000000610049G,0
000000610050G,0
000000610051G,0
000000610052,0
000000610059,0
000000610060,0
000000610061,1
000000610076G,0
000000610079G,0
000000610080G,0
000000610082G,1
000000610086G,1
000000610088G,1
000000610089G,1
000000610090G,0
000000610092,0
000000610093G,1
000000610094G,1
000000610095G,1
000000610098,1
000000610099,1
000000610100,1
000000610101,0
000000610103G,1
000000610111,0
000000610114,0
000000610115,0
000000610117G,0
000000610118G,0
000000610119G,0
000000610120,0
000000610121,0
000000610122,0
000000610123,1
000000610124,1
000000610125,1
000000610128,1
000000610129,0
000000610130,0
000000610132,0
000000610133G,1
000000610136G,1
000000610139G,1
000000610140,0
000000610141,1
000000610142,1
000000610143,1
000000610145,0
000000610146,1
000000610148,1
000000610149,1
000000610150,1
000000610153,1
000000610156,1
000000610157,1
000000610159,1
000000610163,0
000000610164,0
000000610165,0
000000610166,0
000000610167,0
000000610169,0
000000610170,1
000000610171,1
000000610173,1
000000610174,1
000000610175,1
000000610176,0
000000610179,1
000000610180,0
000000610183,1
000000610184,0
000000610185G,0
000000610189,1
000000610190,1
000000610191,1
000000610192,0
000000610193,0
000000610196G,0
000000610197G,1
000000610198G,0
000000610199G,1
000000610200G,1
000000610201,0
000000610202,0
000000610203G,0
000000610204G,0
000000610205,1
000000610206,0
000000610207,1
000000610208,0
000000610209,0
000000610210,0
000000610214,0
000000610216,0
000000610217,0
000000610218G,1
000000610219,0
000000610228G,0
000000610229G,0
000000610233G,0
000000619100,1
000000619101,1
000000620001G,1
000000620002,1
000000620004,0
000000620005,0
000000620006,0
000000620007,0
000000620008,1
000000620009,1
000000620010,0
000000620012,0
000000620013,0
000000620016,1
000000620017,1
000000620018,1
000000620020G,0
000000620021,0
000000620022,0
000000620023,0
000000620026,1
000000620027,1
000000620028G,1
000000620029G,1
000000620032,1
000000620033,1
000000620034,0
000000620035,1
000000620036,0
000000620037,0
000000620038,0
000000620039,1
000000620040,1
000000620041,0
000000620042,1
000000620043,1
000000620044,0
000000620045G,0
000000620046G,1
000000620047,1
000000620048,1
000000620049,1
000000620050G,1
000000620051,0
000000620052,1
000000620053,1
000000620054G,1
000000620055,0
000000620057,1
000000620058,1
000000620062,1
000000620063,1
000000620064,1
000000620065,1
000000620066,0
000000620067G,1
000000620068G,0
000000620069,0
000000620070,0
000000620071,1
000000620072,0
000000620073,1
000000620074,1
000000620075,0
000000620076,0
000000620077,1
000000620078,0
000000620082,1
000000620084,0
000000620085,0
000000620087,0
000000620089,1
000000620090,1
000000620091,1
000000620092,1
000000620093,1
000000620094,1
000000620095,1
000000620096,1
000000620099,1
000000620100,1
000000620102G,1
000000620103G,1
000000620109,1
000000620111,1
000000620113,1
000000620114,0
000000620119,1
000000620120,0
000000620121,1
000000620126,0
000000620127,1
000000620128,0
000000620129,1
000000620130,0
000000620131,1
000000620132,1
000000620136,1
000000620139,0
000000620140,0
000000620142,0
000000630000,0
000000630001,1
000000630002,0
000000630003,0
000000630004,0
000000630006,0
000000630007,1
000000630008,1
000000630009,0
000000630010,0
000000630011,0
000000630012,0
000000630013,0
000000630014,0
000000630015,0
000000630019,1
000000630022,0
000000630026,1
000000630027,1
000000630028,1
000000630029,1
000000630030,1
000000630031,1
000000630032,1
000000630033,1
000000630034,0
000000630035,1
000000630036,0
000000630037,1
000000630038,1
000000630039,0
000000630040,1
000000630041,1
000000630042,1
000000630043,0
000000630045,1
000000630046,1
000000630047,0
000000630048,1
000000630049,1
000000630050,1
000000630051,1
000000630052,1
000000630053,1
000000630054,0
000000630055,1
000000630056,1
000000630057,1
000000630058,1
000000630059,0
000000630060,0
000000630061,0
000000630062,0
000000630063,1
000000630064,1
000000630065,0
000000630066,1
000000630067,1
000000630068,1
000000630069,0
000000630070,1
000000630072,1
000000630073,1
000000630074,1
000000630075,1
000000630076,1
000000630077,0
000000630078,0
000000630079,0
000000630080,0
000000630081,0
000000630082,0
000000630083,0
000000630084,0
000000630085,0
000000630086,0
000000630088,0
000000630091,0
000000630092,1
000000630093,1
000000630094,0
000000630096,0
000000630097,1
000000630098,0
000000630100,1
000000630101,1
000000630104,1
000000630105,0
000000630106,1
000000630107,0
000000630108,1
000000630109,0
000000630111,1
000000630112,1
000000630113,0
000000630114,1
000000630115,1
000000630116,1
000000630117,0
000000630118,1
000000630119,0
000000630120,0
000000630121,1
000000630122,0
000000630123,1
000000630124,1
000000630125,0
000000630126,1
000000630127,0
000000630128,0
000000630129,1
000000630130,1
000000630131,0
000000630132,0
000000630133,1
000000630134,0
000000630135,1
000000630136,0
000000630137,1
000000630138,0
000000630139,1
000000630140,0
000000630141,1
000000630142,0
000000630143,1
000000630144,0
000000630145,1
000000630146,0
000000630147,1
000000630148,1
000000630149,0
000000630150,1
000000630151,0
000000630154,1
000000630155,1
000000630156,1
000000630157,0
000000630158,1
000000630159,0
000000630160,1
000000630161,1
000000630164,0
000000630165,1
000000630166,0
000000630167,1
000000630168,0
000000630169,0
000000630171,1
000000630172,0
000000630173,0
000000630174,0
000000630175,1
000000630176,0
000000630177,1
000000630186,0
000000630187,0
000000630188,1
000000630191,1
000000630192,1
000000630193,1
000000630194,1
000000630195,1
000000630196,1
000000630198,1
000000630199,1
000000630200,0
000000630201,1
000000630204,0
000000630206,1
000000640002G,1
000000640003,0
000000640004G,0
000000640005,0
000000640006,1
000000640008G,0
000000640009G,0
000000640010G,0
000000640012G,0
000000640013G,0
000000640014G,0
000000640016,0
000000640022,0
000000640028G,1
000000640029G,1
000000640030G,1
000000640031G,1
000000640033G,1
000000640034G,1
000000640035G,1
000000640044,1
000000640045,1
000000640046,1
000000640047G,1
000000640052G,0
000000640053,0
000000640054,0
000000640055,0
000000640058,0
000000640059,1
000000640062,0
000000640063,1
000000640067,0
000000640071,0
000000640072,0
000000640075,0
000000640076,1
000000640077,1
000000640078,1
000000640081,1
000000640085,1
000000640087,1
000000640089,1
000000640090,1
000000640091,0
000000640092,1
000000640093,1
000000640096,1
000000640097,1
000000640098,1
000000640099,1
000000640100,1
000000640101G,1
000000640102,0
000000640104,0
000000640107,1
000000640111,0
000000640119,0
000000640122,1
000000640123,1
000000640124,1
000000640127,1
000000640129,0
000000640130,1
000000640131,0
000000640132,1
000000640133,0
000000640134,0
000000640135,1
000000640136,0
000000640137,1
000000650001,0
000000650002G,1
000000650003,1
000000650005,0
000000650006,0
000000650007,0
000000650008,0
000000650009,1
000000650010,0
000000650011,1
000000650012,0
000000650013,1
000000650014,0
000000650015,1
000000650017,0
000000650018,0
000000650019,0
000000650020,0
000000650024,1
000000650025,0
000000650028G,0
000000650029G,1
000000650031,0
000000650032,1
000000650033,1
000000650034,1
000000650035,1
000000650036,1
000000650038,1
000000650039,0
000000650040,0
000000650041,1
000000650044G,0
000000650045G,1
000000650046G,0
000000650047G,1
000000650048G,0
000000650049G,1
000000650050,0
000000650051,1
000000650052,0
000000650053,1
000000650054,1
000000650055,0
000000650056,0
000000650058,1
000000650060G,1
000000650062G,0
000000650063,0
000000650064,1
000000650065,0
000000650066,1
000000650067,1
000000650068,0
000000650071,1
000000650072,0
000000650074G,1
000000650075,1
000000650076G,0
000000650080,1
000000650081,0
000000650082,1
000000650083,0
000000650085,1
000000650093,1
000000650094,0
000000650095,1
000000650097,1
000000650098,0
000000650099,1
000000650101,0
000000650102,1
000000650107,1
000000650108,1
000000696515,1
000000700001,0
000000700002,1
000000700003,1
000000700004,1
000000700005,1
000000700006,1
000000700007,1
000000700008,1
000000700011,1
000000700012,0
000000700013,1
000000700014,0
000000700015,1
000000700016,1
000000700017,1
000000700018,1
000000700019,1
000000700020,0
000000700021,1
000000700023,0
000000700024,1
000000700025,0
000000700026,1
000000700027,0
000000700028,1
000000700029,0
000000700030,1
000000700031,1
000000700032,0
000000700033,0
000000700034,0
000000700035,1
000000700036,1
000000700037,1
000000700039,0
000000700040,1
000000700041,0
000000700042,1
000000700043,1
000000700044,0
000000700045,0
000000700048,1
000000700053,1
000000700054,1
000000700056,1
000000700057,0
000000700058,0
000000700059,0
000000700060,1
000000700061,0
000000700063,0
000000700064,0
000000700065,1
000000700066,1
000000700067,0
000000700068,1
000000700069,0
000000700070,1
000000700071,1
000000700072,1
000000700073,1
000000700074,0
000000700075,1
000000700076,1
000000700077,1
000000700078,1
000000700080,1
000000700082,0
000000700083,1
000000700085,1
000000700086,1
000000700087,1
000000700088,0
000000700089,1
000000700092,1
000000700094,0
000000700095,0
000000700096,1
000000700097,1
000000700100,1
000000700101,0
000000700102,1
000000700104,0
000000700106,1
000000700107,1
000000700109,1
000000700110,0
000000700113,1
000000700114,0
000000700115,0
000000700116,1
000000700117,1
000000700118,0
000000700121,0
000000700122,1
000000700123,1
000000700125,1
000000700126,0
000000700133,1
000000700134,0
000000700135,1
000000700136,0
000000700137,0
000000700138,1
000000700139,1
000000700140,0
000000700141,1
000000700142,0
000000700143,1
000000700145,0
000000700146,1
000000700147,0
000000700148,0
000000700151,1
