route_id,stop_id,stop_sequence
1348_3,000000720094,16
1348_3,000000720110G,17
1348_3,000000720119G,18
1348_3,000000720145G,19
1348_3,000000720122G,20
1348_3,000000720123G,21
1348_3,000000720022G,22
1348_3,000000720019,23
1348_3,000000720126,24
1348_3,000000720127,25
1348_3,000000720130,26
1349_3,000000710299,0
1349_3,000000710231,1
1349_3,000000710229,2
1349_3,000000710226,3
1349_3,000000630130,4
1349_3,000000630029,5
1349_3,000000630035,6
1349_3,000000700006,7
1349_3,000000700213,8
1349_3,000000700214,9
1349_3,000000700220,10
1349_3,000000700221,11
1349_3,000000700193,12
1349_3,000000700195,13
1349_3,000000700167,14
1349_3,000000700143,15
1349_3,000000700070,16
1350_3,000000800049,0
1350_3,000000800282G,1
1350_3,000000800249G,2
1350_3,000000800032G,3
1350_3,000000800298,4
1350_3,000000800266,5
1350_3,000000800267,6
1350_3,000000800269,7
1350_3,000000800271G,8
1350_3,000000800061G,9
1350_3,000000800276G,10
1350_3,000000800277G,11
1350_3,000000800278G,12
1350_3,000000800169G,13
1350_3,000000800053G,14
1350_3,000000800095G,15
1350_3,000000800103G,16
1350_3,000000800322,17
1350_3,000000800357G,18
1350_3,000000800246,19
1350_3,000000800242,20
1350_3,000000840080,21
1350_3,000000840054,22
1350_3,000000840079,23
1350_3,000000840036,24
1350_3,000000840077,25
1350_3,000000840082,26
1350_3,000000840084,27
1350_3,000000840090,28
1350_3,000000840092,29
1350_3,000000840101,30
1350_3,000000830040,31
1350_3,000000830044,32
1350_3,000000830052G,33
1350_3,000000830145G,34
1350_3,000000830000G,35
1351_3,000000900080G,0
1351_3,000000910006G,1
1351_3,000000910013,2
1351_3,000000910029,3
1351_3,000000910028,4
1351_3,000000910120,5
1351_3,000000910181,6
1351_3,000000910025,7
1351_3,000000910019,8
1351_3,000000920148,9
1351_3,000000920202,10
1351_3,000000920130,11
1351_3,000000920156,12
1351_3,000000920013G,13
1351_3,000000920012G,14
1351_3,000000920115,15
1351_3,000000920116,16
1351_3,000000920117,17
1351_3,000000920118,18
1351_3,000000920119,19
1351_3,000000920120,20
1351_3,000000920002,21
1353_3,000000550055,0
1353_3,000000550033,1
1353_3,000000540022,2
1353_3,000000540014,3
1353_3,000000500005G,4
1353_3,000000500041,5
1353_3,000000500011,6
1353_3,000000500043,7
1353_3,000000500016,8
1353_3,000000540002,9
1353_3,000000540060,10
1353_3,000000540061,11
1353_3,000000100042,12
1353_3,000000100045G,13
1353_3,000000100047G,14
1353_3,000000100048G,15
1353_3,000000100049G,16
1353_3,000000100050G,17
1353_3,000000110001G,18
1353_3,000000110002G,19
1353_3,000000110021G,20
1353_3,000000110085G,21
1353_3,000000110058G,22
1353_3,000000110060G,23
1353_3,000000110069,24
1353_3,000000110064,25
1353_3,000000110100,26
1353_3,000000110040,27
1353_3,000000110030,28
1353_3,000000900002,29
1353_3,000000900022,30
1353_3,000000900026,31
1353_3,000000900030,32
1353_3,000000900035G,33
1353_3,000000900040,34
1353_3,000000910007,35
1353_3,000000910049,36
1353_3,000000910042,37
1353_3,000000910038,38
1353_3,000000910035,39
1353_3,000000910027,40
1354_3,000000430166,0
1354_3,000000430108,1
1354_3,000000430004,2
1354_3,000000430005,3
1354_3,000000430006,4
1354_3,000000430007,5
1354_3,000000430154,6
1354_3,000000430155,7
1354_3,000000430009,8
1354_3,000000430010,9
1354_3,000000430011,10
1354_3,000000430012,11
1354_3,000000430013,12
1354_3,000000430111,13
1355_3,000000640076,0
1355_3,000000640077,1
1355_3,000000640078,2
1355_3,000000640081,3
1355_3,000000620002,4
1355_3,000000620039,5
1355_3,000000620040,6
1355_3,000000620047,7
1355_3,000000620049,8
1355_3,000000620050G,9
1355_3,000000620052,10
1355_3,000000620057,11
1355_3,000000620058,12
1355_3,000000620062,13
1355_3,000000620064,14
1355_3,000000600037,15
1355_3,000000600039,16
1355_3,000000600052,17
1355_3,000000600064,18
1355_3,000000100135,19
1355_3,000000100137,20
1355_3,000000100028G,21
1355_3,000000110001G,22
1355_3,000000110002G,23
1355_3,000000110021G,24
1355_3,000000110085G,25
1355_3,000000110058G,26
1355_3,000000110060G,27
1355_3,000000110139,28
1355_3,000000110010,29
1356_3,000000550068,0
1356_3,000000550069,1
1356_3,000000550070,2
1356_3,000000550071,3
1356_3,000000550072,4
1356_3,000000550073,5
1356_3,000000550075,6
1356_3,000000550077,7
1356_3,000000550078,8
1356_3,000000550084,9
1356_3,000000550080,10
1356_3,000000550046,11
1356_3,000000550047,12
1356_3,000000550058,13
1356_3,000000550033,14
1356_3,000000540033,15
1356_3,000000540034,16
1356_3,000000540118,17
1356_3,000000540124,18
1357_3,000000540053,0
1357_3,000000540091,1
1357_3,000000540036,2
1357_3,000000540087,3
1357_3,000000540088,4
1357_3,000000540089,5
1357_3,000000540090,6
1357_3,000000540081,7
1357_3,000000540107,8
1357_3,000000540108,9
1357_3,000000540067,10
1357_3,000000540050,11
1358_3,000000540026,0
1358_3,000000540031,1
1358_3,000000550059,2
1358_3,000000550115,3
1358_3,000000550116,4
1358_3,000000550055,5
1358_3,000000550117,6
1358_3,000000550118,7
1358_3,000000540003,8
1358_3,000000540019,9
1358_3,000000540018,10
1358_3,000000540017,11
1358_3,000000540124,12
1359_3,000000110028G,0
1359_3,000000110067G,1
1359_3,000000110062G,2
1359_3,000000110064,3
1359_3,000000110056G,4
1359_3,000000800037,5
1359_3,000000800039,6
1359_3,000000800041,7
1359_3,000000800044G,8
1359_3,000000800329,9
1359_3,000000800047,10
1359_3,000000800048,11
1359_3,000000800050G,12
1359_3,000000800051G,13
1359_3,000000800054G,14
1359_3,000000800055G,15
1359_3,000000800056G,16
1359_3,000000810097,17
1359_3,000000810038G,18
1359_3,000000810180,19
1360_3,000000320026G,0
1360_3,000000320028,1
1360_3,000000320029,2
1360_3,000000320137,3
1360_3,000000640059,4
1360_3,000000640044,5
1360_3,000000640045,6
1360_3,000000640046,7
1360_3,000000640047G,8
1360_3,000000650074G,9
1361_3,000000100028G,0
1361_3,000000110001G,1
1361_3,000000110002G,2
1361_3,000000110021G,3
1361_3,000000110085G,4
1361_3,000000110047G,5
1361_3,000000800037,6
1361_3,000000800039,7
1361_3,000000800041,8
1361_3,000000800323G,9
1361_3,000000800082G,10
1361_3,000000800092G,11
1361_3,000000800172G,12
1361_3,000000800252G,13
1361_3,000000800253G,14
1361_3,000000800254G,15
1361_3,000000800255G,16
1361_3,000000800256,17
1361_3,000000800258,18
1361_3,000000800259,19
1361_3,000000800297,20
1361_3,000000800244G,21
1361_3,000000820006G,22
1361_3,000000820192G,23
1361_3,000000820117G,24
1361_3,000000820119,25
1361_3,000000820126G,26
1361_3,000000820168G,27
1361_3,000000820130G,28
1361_3,000000820132G,29
1361_3,000000820134G,30
1361_3,000000820108G,31
1362_3,000000710021,0
1362_3,000000710024,1
1362_3,000000710025,2
1362_3,000000710292,3
1362_3,000000710295,4
1362_3,000000710296,5
1362_3,000000710027,6
1362_3,000000710028,7
1362_3,000000710029,8
1362_3,000000710030,9
1362_3,000000710031,10
1362_3,000000710032,11
1362_3,000000710033,12
1362_3,000000710034,13
1362_3,000000710035,14
1362_3,000000710036,15
1362_3,000000710293,16
1365_3,000000600013,0
1365_3,000000600115,1
1365_3,000000600100,2
1365_3,000000700005,3
1365_3,000000700043,4
1365_3,000000700152,5
1365_3,000000700154,6
1365_3,000000700157,7
1365_3,000000700169,8
1365_3,000000900127,9
1365_3,000000710125,10
1365_3,000000920141,11
1365_3,000000920155,12
1365_3,000000920160,13
1365_3,000000910002,14
1365_3,000000910020,15
1365_3,000000910026,16
1365_3,000000910031,17
1365_3,000000910030,18
1365_3,000000900011,19
1365_3,000000900199,20
1365_3,000000900079G,21
1365_3,000000900034G,22
1365_3,000000900070G,23
1365_3,000000900068G,24
1365_3,000000910060G,25
1365_3,000000900175G,26
1365_3,000000830001G,27
1365_3,000000830014G,28
1365_3,000000830038G,29
1365_3,000000830004,30
1365_3,000000830040,31
1365_3,000000830052G,32
1365_3,000000830130G,33
1365_3,000000830127G,34
1365_3,000000820037G,35
1365_3,000000820027G,36
1365_3,000000820021G,37
1365_3,000000820019G,38
1365_3,000000820096G,39
1366_3,000000910081,0
1366_3,000000910077,1
1366_3,000000910071,2
1366_3,000000910072,3
1366_3,000000900005,4
1366_3,000000900175G,5
1366_3,000000830001G,6
1366_3,000000830014G,7
1367_3,000000110028G,0
1367_3,000000110067G,1
1367_3,000000110062G,2
1367_3,000000110064,3
1367_3,000000110103,4
1367_3,000000110110,5
1367_3,000000110116,6
1367_3,000000840004G,7
1367_3,000000110159G,8
1367_3,000000840164,9
1367_3,000000840043,10
1367_3,000000840131,11
1367_3,000000840122,12
1367_3,000000840120,13
1367_3,000000840113,14
1367_3,000000840112,15
1367_3,000000840107,16
1367_3,000000840090,17
1367_3,000000840092,18
1367_3,000000840101,19
1367_3,000000830040,20
1367_3,000000830044,21
1367_3,000000830052G,22
1367_3,000000830145G,23
1367_3,000000830130G,24
1367_3,000000830013G,25
1367_3,000000830093,26
1367_3,000000830095,27
1367_3,000000830097,28
1367_3,000000830058,29
1367_3,000000830009G,30
1367_3,000000830104,31
1368_3,000000430112,0
1368_3,000000430020,1
1368_3,000000430021,2
1368_3,000000430192,3
1368_3,000000430197,4
1368_3,000000430193,5
1368_3,000000430029,6
1368_3,000000430024,7
1368_3,000000430026,8
1368_3,000000490001,9
1368_3,000000490025,10
1368_3,000000400012,11
1368_3,000000400017G,12
1368_3,000000420014,13
1368_3,000000420015,14
1368_3,000000420016,15
1368_3,000000420017,16
1368_3,000000420028,17
1368_3,000000420030,18
1368_3,000000420031,19
1368_3,000000420033,20
1368_3,000000420032,21
1369_3,000000100028G,0
1369_3,000000110001G,1
1369_3,000000110002G,2
1369_3,000000110028G,3
1369_3,000000110067G,4
1369_3,000000110062G,5
1369_3,000000110064,6
1369_3,000000110103,7
1369_3,000000110110,8
1369_3,000000110116,9
1369_3,000000110120,10
1369_3,000000900003,11
1369_3,000000900042,12
1369_3,000000900044G,13
1369_3,000000900063G,14
1369_3,000000900065G,15
1369_3,000000910009,16
1369_3,000000910062,17
1369_3,000000910065,18
1369_3,000000910076,19
1369_3,000000910083,20
1371_3,000000650107,0
1371_3,000000650071,1
1371_3,000000650102,2
1371_3,000000650099,3
1371_3,000000640047G,4
1371_3,000000640135,5
1371_3,000000650074G,6
1372_3,000000700117,0
1372_3,000000700087,1
1372_3,000000700080,2
1372_3,000000700077,3
1372_3,000000700076,4
1372_3,000000700068,5
1372_3,000000700066,6
1372_3,000000700065,7
1372_3,000000100145,8
1372_3,000000100146,9
1372_3,000000100147,10
1372_3,000000100148,11
1372_3,000000110001G,12
1372_3,000000110002G,13
1372_3,000000110191G,14
1373_3,000000610157,0
1373_3,000000610159,1
1373_3,000000610148,2
1373_3,000000610149,3
1373_3,000000610150,4
1373_3,000000610136G,5
1373_3,000000610133G,6
1373_3,000000600001,7
1373_3,000000600005,8
1373_3,000000600006,9
1373_3,000000600013,10
1373_3,000000600115,11
1373_3,000000600090,12
1373_3,000000600088,13
1373_3,000000600086,14
1373_3,000000700266,15
1373_3,000000700048,16
1373_3,000000700264,17
1373_3,000000700123,18
1373_3,000000700122,19
1373_3,000000700116,20
1373_3,000000700113,21
1373_3,000000900015,22
1373_3,000000900090,23
1373_3,000000900034G,24
1373_3,000000900071,25
1373_3,000000900183,26
1373_3,000000900062,27
1373_3,000000900059,28
1373_3,000000900051G,29
1373_3,000000900056,30
1373_3,000000840005,31
1373_3,000000840125,32
1373_3,000000840151,33
1373_3,000000840076,34
1373_3,000000840039G,35
1373_3,000000840174G,36
1373_3,000000800099G,37
1373_3,000000800092G,38
1374_3,000000110031G,0
1374_3,000000110067G,1
1374_3,000000110062G,2
1374_3,000000110064,3
1374_3,000000110103,4
1374_3,000000110114,5
1374_3,000000840001,6
1374_3,000000840164,7
1374_3,000000840160,8
1374_3,000000840152,9
1374_3,000000840122,10
1374_3,000000840120,11
1374_3,000000840116,12
1374_3,000000840107,13
1374_3,000000840090,14
1374_3,000000840092,15
1374_3,000000840101,16
1374_3,000000830040,17
1374_3,000000830044,18
1374_3,000000830052G,19
1374_3,000000830145G,20
1374_3,000000820035G,21
1374_3,000000820033G,22
1374_3,000000820036G,23
1374_3,000000830130G,24
1374_3,000000830013G,25
1374_3,000000830093,26
1374_3,000000830095,27
1374_3,000000830097,28
1374_3,000000830100G,29
1374_3,000000830139,30
1374_3,000000830140,31
1374_3,000000830062G,32
1374_3,000000830072G,33
1374_3,000000830070G,34
1374_3,000000860036G,35
1374_3,000000860032G,36
1374_3,000000860028G,37
1374_3,000000860024G,38
1374_3,000000860008G,39
1374_3,000000860073G,40
1374_3,000000860081G,41
1374_3,000000860022G,42
1374_3,000000860046,43
1374_3,000000860049,44
1374_3,000000860057,45
1374_3,000000860059,46
1374_3,000000860061,47
1374_3,000000860075,48
1375_3,000000110031G,0
1375_3,000000110067G,1
1375_3,000000110062G,2
1375_3,000000110064,3
1375_3,000000110103,4
1375_3,000000110110,5
1375_3,000000110116,6
1375_3,000000110120,7
1375_3,000000900003,8
1375_3,000000900042,9
1375_3,000000900044G,10
1375_3,000000900063G,11
1375_3,000000900065G,12
1375_3,000000910009,13
1375_3,000000910062,14
1375_3,000000910065,15
1375_3,000000910076,16
1375_3,000000910195,17
1375_3,000000910090,18
1375_3,000000910101,19
1375_3,000000910103,20
1375_3,000000910105,21
1375_3,000000910109,22
1375_3,000000910111G,23
1375_3,000000910113G,24
1375_3,000000910115G,25
1375_3,000000910119G,26
1375_3,000000910131G,27
1375_3,000000910129,28
1375_3,000000910003,29
1375_3,000000910096,30
1375_3,000000910097,31
1375_3,000000910098,32
1375_3,000000910099,33
1375_3,000000910100,34
1375_3,000000910088,35
1375_3,000000910081,36
1376_3,000000110031G,0
1376_3,000000110067G,1
1376_3,000000110062G,2
1376_3,000000110064,3
1376_3,000000110137,4
1376_3,000000110108,5
1376_3,000000110136,6
1376_3,000000110140G,7
1376_3,000000110125G,8
1376_3,000000900002,9
1376_3,000000900022,10
1376_3,000000900024,11
1376_3,000000900026,12
1376_3,000000900030,13
1376_3,000000900035G,14
1376_3,000000900040,15
1376_3,000000910007,16
1376_3,000000910156,17
1376_3,000000910049,18
1376_3,000000910042,19
1376_3,000000910038,20
1376_3,000000910035,21
1376_3,000000910149,22
1376_3,000000910181,23
1376_3,000000910019,24
1376_3,000000920148,25
1376_3,000000920159,26
1377_3,000000920013G,0
1377_3,000000920012G,1
1377_3,000000920129,2
1377_3,000000920155,3
1377_3,000000920202,4
1377_3,000000910002,5
1377_3,000000910018,6
1377_3,000000900012,7
1377_3,000000900112,8
1377_3,000000900109,9
1377_3,000000900105,10
1377_3,000000900134,11
1377_3,000000900101,12
1377_3,000000900099,13
1377_3,000000900097,14
1377_3,000000900096,15
1377_3,000000900094,16
1377_3,000000700092,17
1377_3,000000900014,18
1377_3,000000700086,19
1377_3,000000700080,20
1377_3,000000700077,21
1377_3,000000700076,22
1377_3,000000700071,23
1377_3,000000700021,24
1377_3,000000700015,25
1377_3,000000600059,26
1377_3,000000100136,27
1377_3,000000100152,28
1377_3,000000100158,29
1377_3,000000100092,30
1377_3,000000100024G,31
1377_3,000000100025G,32
1377_3,000000100028G,33
1377_3,000000110001G,34
1377_3,000000110002G,35
1377_3,000000110028G,36
1378_3,000000700048,0
1378_3,000000700031,1
1378_3,000000700030,2
1378_3,000000700024,3
1378_3,000000700018,4
1378_3,000000700013,5
1378_3,000000100145,6
1378_3,000000100146,7
1378_3,000000100147,8
1378_3,000000100148,9
1378_3,000000110001G,10
1378_3,000000110002G,11
1378_3,000000110021G,12
1378_3,000000110085G,13
1378_3,000000110058G,14
1378_3,000000110060G,15
1378_3,000000110054G,16
1378_3,000000110052G,17
1378_3,000000800333G,18
1378_3,000000800180G,19
1378_3,000000800336G,20
1378_3,000000800245,21
1379_3,000000640059,0
1379_3,000000640044,1
1379_3,000000640045,2
1379_3,000000640046,3
1379_3,000000640047G,4
1379_3,000000650097,5
1379_3,000000620113,6
1379_3,000000620111,7
1379_3,000000620109,8
1379_3,000000620136,9
1379_3,000000620099,10
1379_3,000000620096,11
1379_3,000000620054G,12
1379_3,000000620121,13
1379_3,000000630206,14
1379_3,000000630161,15
1379_3,000000630160,16
1379_3,000000630158,17
1379_3,000000600054,18
1379_3,000000600040,19
1379_3,000000600127,20
1379_3,000000600052,21
1380_3,000000800192G,0
1380_3,000000800188G,1
1380_3,000000520027,2
1380_3,000000510068,3
1380_3,000000510023,4
1380_3,000000510024,5
1380_3,000000510025,6
1380_3,000000510026,7
1380_3,000000510029,8
1380_3,000000510031,9
1380_3,000000510074,10
1380_3,000000510032,11
1380_3,000000510034,12
1380_3,000000510035,13
1380_3,000000510056,14
1381_3,000000650029G,0
1381_3,000000710117,1
1381_3,000000710243,2
1381_3,000000710244,3
1381_3,000000710245,4
1381_3,000000710299,5
1381_3,000000710231,6
1381_3,000000710229,7
1381_3,000000710226,8
1381_3,000000630130,9
1381_3,000000630029,10
1381_3,000000630035,11
1381_3,000000700006,12
1381_3,000000700213,13
1381_3,000000700214,14
1381_3,000000700224,15
1381_3,000000700260,16
1381_3,000000700187,17
1381_3,000000700189,18
1381_3,000000700193,19
1381_3,000000700195,20
1381_3,000000700167,21
1381_3,000000700143,22
1381_3,000000700085,23
1382_3,000000640076,0
1382_3,000000640077,1
1382_3,000000640078,2
1382_3,000000640081,3
1382_3,000000620002,4
1382_3,000000620039,5
1382_3,000000620040,6
1382_3,000000620047,7
1382_3,000000620048,8
1382_3,000000620049,9
1382_3,000000620050G,10
1382_3,000000620052,11
1382_3,000000620053,12
1382_3,000000620057,13
1382_3,000000620058,14
1382_3,000000620062,15
1382_3,000000620063,16
1382_3,000000620064,17
1382_3,000000620065,18
1382_3,000000600004,19
1382_3,000000600037,20
1382_3,000000600124,21
1388_3,000000490011,0
1388_3,000000550111,1
1388_3,000000550039,2
1388_3,000000550012,3
1388_3,000000550030,4
1388_3,000000550046,5
1388_3,000000550047,6
1388_3,000000550058,7
1388_3,000000550033,8
1388_3,000000540022,9
1388_3,000000540014,10
1388_3,000000500005G,11
1388_3,000000500007,12
1388_3,000000500008,13
1388_3,000000500041,14
1388_3,000000500011,15
1388_3,000000500043,16
1388_3,000000500016,17
1388_3,000000540002,18
1388_3,000000540060,19
1388_3,000000540061,20
1388_3,000000540062,21
1388_3,000000540063,22
1388_3,000000100042,23
1388_3,000000100045G,24
1388_3,000000100047G,25
1388_3,000000100048G,26
1388_3,000000100049G,27
1388_3,000000100050G,28
1388_3,000000110001G,29
1388_3,000000110002G,30
1388_3,000000110028G,31
1389_3,000000410035,0
1389_3,000000410018,1
1389_3,000000410019,2
1389_3,000000410020,3
1389_3,000000410021,4
1389_3,000000410054,5
1389_3,000000410058,6
1389_3,000000410128,7
1389_3,000000410060,8
1389_3,000000410090,9
1389_3,000000410213,10
1389_3,000000410116,11
1389_3,000000410119,12
1389_3,000000410120,13
1389_3,000000410121,14
1389_3,000000410122,15
1389_3,000000410125,16
1389_3,000000410097,17
1389_3,000000420083,18
1389_3,000000420084,19
1389_3,000000420086,20
1389_3,000000420104,21
1389_3,000000420060,22
1389_3,000000420038,23
1389_3,000000420039,24
1389_3,000000420040,25
1389_3,000000400003,26
1389_3,000000400042,27
1389_3,000000400045,28
1389_3,000000400009,29
1389_3,000000490011,30
1390_3,000000490011,0
1390_3,000000430170,1
1390_3,000000430027,2
1390_3,000000430028,3
1390_3,000000430031,4
1390_3,000000430030,5
1390_3,000000430192,6
1390_3,000000430197,7
1390_3,000000430193,8
1390_3,000000430034,9
1390_3,000000430035,10
1390_3,000000430037,11
1390_3,000000430061,12
1390_3,000000430077,13
1390_3,000000430064,14
1390_3,000000440022,15
1390_3,000000430126,16
1390_3,000000430024,17
1390_3,000000430026,18
1390_3,000000490001,19
1390_3,000000430171,20
1390_3,000000400009,21
1390_3,000000490007G,22
1391_3,000000490011,0
1391_3,000000400012,1
1391_3,000000400016,2
1391_3,000000420014,3
1391_3,000000420015,4
1391_3,000000420016,5
1391_3,000000420017,6
1391_3,000000440052,7
1391_3,000000440010,8
1391_3,000000440025,9
1391_3,000000440005,10
1391_3,000000440006,11
1391_3,000000440008,12
1391_3,000000440009,13
1391_3,000000440011,14
1391_3,000000400001,15
1391_3,000000400007,16
1391_3,000000400009,17
1391_3,000000490007G,18
1393_3,000000700237,0
1393_3,000000700226,1
1393_3,000000700231,2
1393_3,000000700224,3
1393_3,000000700180,4
1393_3,000000700178,5
1393_3,000000700177,6
1393_3,000000700174,7
1393_3,000000700158,8
1393_3,000000700156,9
1393_3,000000700155,10
1393_3,000000700151,11
1393_3,000000700146,12
1393_3,000000700143,13
1393_3,000000700085,14
1394_3,000000710206,0
1394_3,000000710207,1
1394_3,000000710208,2
1394_3,000000710213,3
1394_3,000000710215,4
1394_3,000000710199,5
1394_3,000000710218,6
1394_3,000000630130,7
1394_3,000000630029,8
1394_3,000000630035,9
1394_3,000000630026,10
1394_3,000000630028,11
1394_3,000000630031,12
1394_3,000000630032,13
1394_3,000000630033,14
1394_3,000000630038,15
1394_3,000000630040,16
1394_3,000000630042,17
1394_3,000000600003,18
1394_3,000000600042,19
1394_3,000000600040,20
1394_3,000000600122,21
1395_3,000000640059,0
1395_3,000000640044,1
1395_3,000000640045,2
1395_3,000000640046,3
1395_3,000000640047G,4
1395_3,000000650074G,5
1395_3,000000650097,6
1395_3,000000620113,7
1395_3,000000620111,8
1395_3,000000620109,9
1395_3,000000620136,10
1395_3,000000620099,11
1395_3,000000620096,12
1395_3,000000620054G,13
1395_3,000000620121,14
1395_3,000000630206,15
1395_3,000000630161,16
1395_3,000000630160,17
1395_3,000000630158,18
1395_3,000000600054,19
1395_3,000000600040,20
1395_3,000000600122,21
1396_3,000000640081,0
1396_3,000000620002,1
1396_3,000000620039,2
1396_3,000000620040,3
1396_3,000000620043,4
1396_3,000000620046G,5
1396_3,000000620067G,6
1396_3,000000620057,7
1396_3,000000620058,8
1396_3,000000620062,9
1396_3,000000600124,10
1397_3,000000800094G,0
1397_3,000000800042,1
1466_1,090000639010,0
1466_1,090000639002,1
1466_1,090000639004,2
1466_1,090000609000,3
1466_1,090000609002,4
1466_1,090000609004,5
1466_1,090000609006,6
1466_1,090000609008,7
1466_1,090000109002,8
1466_1,090000109006,9
1466_1,090000109008,10
1466_1,090000109014,11
1466_1,090000109018,12
1466_1,090000119007,13
1466_1,090000119005,14
1466_1,090000119003,15
1466_1,090000119001,16
1466_1,090000909011,17
1466_1,090000909009,18
1466_1,090000909007,19
1466_1,090000909005,20
1466_1,090000909003,21
1466_1,090000909001,22
1466_1,090000909021,23
1466_1,090000719005,24
1466_1,090000719003,25
1466_1,090000719001,26
1586_3,000000240184,0
1586_3,000000240185,1
1586_3,000000240187,2
1586_3,000000240070,3
1586_3,000000240071,4
1586_3,000000240078,5
1586_3,000000240079,6
1586_3,000000240080,7
1586_3,000000240011,8
1586_3,000000240014,9
1586_3,000000240015,10
1586_3,000000230037,11
1586_3,000000230038,12
1586_3,000000230034,13
1586_3,000000230035,14
1586_3,000000230239,15
1586_3,000000230036,16
1586_3,000000260130,17
1586_3,000000250662,18
1586_3,000000399211,19
1591_3,000000650034,0
1591_3,000000650024,1
1591_3,000000630097,2
1591_3,000000630100,3
1591_3,000000630101,4
1591_3,000000630048,5
1591_3,000000630050,6
1591_3,000000630154,7
1591_3,000000630155,8
1591_3,000000630123,9
1591_3,000000630121,10
1591_3,000000630115,11
1591_3,000000630114,12
1591_3,000000650029G,13
1671_2,000008007058,0
1671_2,000008007057,1
1671_2,000008007056,2
1671_2,000008007055,3
1671_2,000008007203,4
1671_2,000008007054,5
1672_2,000008007052,0
1672_2,000008079026,1
1672_2,000008079025,2
1672_2,000008079028,3
1672_2,000008079024,4
1672_2,000008079023,5
1672_2,000008079027,6
1673_2,000008007052,0
1673_2,000008007053,1
1673_2,000008070185,2
1673_2,000008007137,3
1673_2,000008007070,4
1673_2,000008007069,5
1673_2,000008007068,6
1673_2,000008007067,7
1673_2,000008007066,8
1673_2,000008007065,9
1673_2,000008000092,10
1689_3,000008000271,0
1689_3,000008007790,1
1689_3,000008006213,2
1689_3,000008003078,3
1689_3,000008002959,4
1689_3,000008004707,5
1689_3,000008000905,6
1689_3,000008002319,7
1689_3,000008002496,8
1689_3,000008000860,9
1689_3,000008000464,10
1689_3,000008004456,11
1689_3,000008000155,12
1781_3,000000610083,0
1781_3,000000610005,1
1781_3,000000610110,2
1781_3,000000610066,3
1781_3,000000610067,4
1781_3,000000610068,5
1781_3,000000610033,6
1781_3,000000610036,7
1781_3,000000610038,8
1781_3,000000610039,9
1781_3,000000610040,10
1781_3,000000610042,11
1781_3,000000610045,12
1781_3,000000610047,13
1781_3,000000100111,14
1781_3,000000100622,15
1781_3,000000100062,16
1781_3,000000100065,17
1781_3,000000100066,18
1781_3,000000100057,19
1781_3,000000100067,20
1781_3,000000100068,21
1781_3,000000108002,22
1781_3,000000100076,23
1781_3,000000100075,24
1781_3,000000100074,25
1781_3,000000100073,26
1781_3,000000100072,27
1781_3,000000100071,28
1781_3,000000100070,29
1781_3,000000100069,30
1781_3,000000100220,31
1782_3,000000210034,0
1782_3,000000210177,1
1782_3,000000210178,2
1782_3,000000210185,3
1782_3,000000200106,4
1782_3,000000210174,5
2126_3,000000620028G,0
2126_3,000000620029G,1
2126_3,000000620067G,2
2126_3,000000620057,3
2126_3,000000620058,4
2126_3,000000620062,5
2126_3,000000620063,6
2126_3,000000620064,7
2126_3,000000620065,8
2126_3,000000600004,9
2126_3,000000600037,10
2126_3,000000600124,11
2187_3,000000250238,0
2187_3,000000230001,1
2187_3,000000230053,2
2187_3,000000230054,3
2187_3,000000230192,4
2187_3,000000230177,5
2187_3,000000230195,6
2187_3,000000230228,7
2187_3,000000230229,8
2187_3,000000230230,9
2187_3,000000230231,10
2187_3,000000230232,11
2187_3,000000230202,12
2187_3,000000230285,13
2187_3,000000210165,14
2187_3,000000210074,15
2187_3,000000210136,16
2187_3,000000210137,17
2187_3,000000210138,18
2187_3,000000210169,19
2187_3,000000210139,20
2187_3,000000210146,21
2187_3,000000210147,22
2187_3,000000210148,23
2187_3,000000210182,24
2188_3,000000340089,0
2188_3,000000350682,1
2188_3,000000350662,2
2188_3,000000340026,3
2188_3,000000340332,4
2188_3,000000340084,5
2188_3,000000340032,6
2188_3,000000340053,7
2188_3,000000340004,8
2188_3,000000350231,9
2188_3,000000352422,10
2188_3,000000340035,11
2188_3,000000340006,12
2188_3,000000340073,13
2188_3,000000340074,14
2188_3,000000340341,15
2188_3,000000340042,16
2188_3,000000340164,17
2190_3,000000320001,0
2190_3,000000350236,1
2190_3,000000350255,2
2190_3,000000350109,3
2190_3,000000340032,4
2201_3,900000650861,0
2201_3,900000650876,1
2201_3,900000650886,2
2201_3,900000653981,3
2201_3,900000651186,4
2201_3,900000652456,5
2201_3,900000652466,6
2201_3,900000652816,7
2201_3,900000652806,8
2201_3,900000650206,9
2201_3,900000650216,10
2201_3,900000650226,11
2201_3,900000653076,12
2201_3,900000653066,13
2201_3,900000650986,14
2201_3,900000652001,15
2201_3,900000652011,16
2201_3,900000652002,17
2201_3,900000650936,18
2201_3,900000651996,19
2201_3,900000652251,20
2201_3,900000650586,21
2201_3,900000650636,22
2201_3,900000652386,23
2201_3,900000655936,24
2201_3,900000700136,25
2201_3,900000700076,26
2201_3,900000703976,27
2201_3,900000700106,28
2201_3,900000700191,29
2202_3,900000700191,0
2202_3,900000700096,1
2202_3,900000700766,2
2202_3,900000700186,3
2202_3,900000651111,4
2202_3,900000651866,5
2202_3,900000651916,6
2202_3,900000651837,7
2202_3,900000651846,8
2202_3,900000651896,9
